date,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_ventilator_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
3/6/2022,49023,131,529677,19295681,164133,486771809,1456,747187,11063,263,4059,52672968,9894,49106830,-11,-3,25,-22,-4,1,23.15,2.677778,-1.627778,7.85,0.395111,-0.222222,81.423811
3/7/2022,68521,147,728433,19364202,164280,487547668,1534,748721,11539,269,4596,52677564,13522,49120352,-15,1,18,-32,-27,7,23.15,0.905556,-4.888889,5.872222,0.0762,-1.694444,82.877549
3/8/2022,70107,147,714301,19434309,164427,488331255,1699,750420,11862,275,4564,52682128,14655,49135007,-16,2,17,-32,-26,6,23.15,4.283333,-0.111111,8.3,0.0254,-0.916667,69.263162
3/9/2022,73529,141,745484,19507838,164568,489116841,1832,752252,11980,266,5196,52687324,15331,49150338,-17,0,8,-33,-26,7,23.15,7.527778,3.822222,11.15,0,3.161111,74.27635
3/10/2022,70503,154,730205,19578341,164722,489909822,1721,753973,12177,253,4765,52692089,14282,49164620,-16,2,21,-32,-25,7,23.15,9.216667,6.444444,12.422222,0.7366,5.311111,77.058834
3/11/2022,67029,142,696949,19645370,164864,490648384,1739,755712,12353,254,4438,52696527,14366,49178986,-19,-1,-1,-32,-26,7,23.15,9.127778,6.627778,11.616667,0.169333,5.805556,80.025973
3/12/2022,62068,144,570068,19707438,165008,491218452,1629,757341,12665,252,8047,52704574,19735,49198721,-17,-3,9,-26,-7,2,23.15,7.794444,6.055556,10.622222,4.148667,4.116667,78.02885
3/13/2022,75729,154,600618,19783167,165162,491826648,1829,759170,13042,257,3851,52708425,10520,49209241,-16,-5,9,-24,-5,1,23.15,7.75,5.155556,10.938889,0.973667,4.066667,77.912339
3/14/2022,99833,181,783005,19883000,165343,492666384,1991,761161,13793,280,4763,52713188,16929,49226170,-16,1,25,-32,-27,7,23.15,6.227778,2.1,10.233333,0.580571,2.822222,79.520897
3/15/2022,93703,154,787563,19976703,165497,493557578,2152,763313,14317,281,4262,52717450,14579,49240749,-17,0,24,-32,-26,7,23.15,6.883333,1.544444,11.672222,0.6858,3.122222,77.366417
3/16/2022,91754,184,838519,20068457,165681,494442488,2139,765452,14487,281,4009,52721459,14046,49254795,-20,-3,-4,-34,-26,8,23.15,6.227778,3.361111,8.822222,0,4.477778,88.690438
3/17/2022,82849,187,765678,20151306,165868,495304892,2087,767539,14935,292,4201,52725660,14729,49269524,-13,2,31,-31,-27,7,23.15,5.666667,-0.172222,10.655556,2.822222,2.644444,81.361779
3/18/2022,75283,208,737174,20226589,166076,496092500,1964,769503,15171,287,4343,52730003,14641,49284165,-14,1,38,-29,-27,6,20.37,6.133333,-1.4,12.972222,0.4318,2.122222,75.585143
3/19/2022,67412,195,601004,20294001,166271,496693504,2061,771564,15245,277,10237,52740240,19104,49303269,-16,-3,36,-23,-9,1,20.37,6.533333,0.833333,12.783333,0.0254,1.727778,71.867145
3/20/2022,81049,201,609563,20375050,166472,497303169,2038,773602,15703,280,7006,52747246,9708,49312977,-12,-3,42,-20,-6,0,20.37,4.411111,0.005556,9.127778,0.0254,0.383333,75.329454
3/21/2022,109281,185,808175,20484331,166657,498172678,2283,775885,16498,299,4505,52751751,12060,49325037,-15,2,31,-32,-27,7,20.37,4.383333,-2.994444,10.805556,0,0.055556,73.570408
3/22/2022,99094,225,803232,20583425,166882,499052785,2430,778315,16917,316,4631,52756382,11840,49336877,-16,2,42,-31,-26,6,20.37,9.305556,3.305556,15.944444,0.0254,4.227778,70.702703
3/23/2022,94176,209,818369,20677601,167091,499914588,2501,780816,17154,302,-2263,52754119,4283,49341160,-13,2,43,-31,-26,6,20.37,9.3,2.494444,16.977778,0,3.838889,68.996523
3/24/2022,82897,216,741482,20760498,167307,500743859,2359,783175,17629,330,5094,52759213,11725,49352885,-12,5,48,-30,-26,6,20.37,9.222222,1.805556,16.15,0,3.505556,67.499042
3/25/2022,72430,227,711313,20832928,167534,501497888,2246,785421,17879,333,5686,52764899,13326,49366211,-11,7,45,-28,-27,5,20.37,9.9,3.261111,17.116667,0.0762,4.172222,67.722695
3/26/2022,61451,219,565023,20894379,167753,502062911,2137,787558,17819,345,10716,52775615,18803,49385014,-12,9,48,-19,-8,0,20.37,9.472222,3.294444,16.311111,0,5.044444,73.928128
3/27/2022,68335,228,596444,20962714,167981,502659493,2250,789808,18545,344,7627,52783242,8042,49393056,-10,0,45,-17,-4,-1,20.37,9.65,2.161111,16.1,0,4.927778,72.621483
3/28/2022,92852,230,733949,21055566,168211,503450392,2560,792368,19314,363,4823,52788065,10970,49404026,-14,2,33,-31,-28,7,20.37,8.455556,6.316667,11.2,0.719667,6.966667,90.438977
3/29/2022,80127,246,723268,21135693,168457,504271332,2562,794930,19561,365,4865,52792930,11424,49415450,-18,1,16,-32,-27,7,20.37,7.094444,4.838889,10.377778,2.975429,5.616667,90.363037
3/30/2022,73640,243,718329,21209333,168700,505034488,2688,797618,19700,359,5513,52798443,12584,49428034,-18,0,5,-34,-26,7,20.37,1.894444,-0.6,5.227778,2.582333,0.044444,87.673489
3/31/2022,54782,259,646488,21264115,168959,505745305,2429,800047,19748,356,5035,52803478,12548,49440582,-16,2,8,-33,-26,7,20.37,1.105556,-1.183333,4.483333,1.481667,-1.227778,84.584945
4/1/2022,47462,255,602173,21311577,169214,506391000,2148,802195,20083,352,4992,52808470,11708,49452290,-16,2,11,-31,-25,6,20.37,1.961111,-0.811111,6.333333,2.243667,-0.738889,82.450305
4/2/2022,37584,283,438301,21349161,169497,506829301,2084,804279,19740,350,10890,52819360,16918,49469208,-17,-2,9,-26,-8,2,20.37,2.35,-2.472222,7.033333,1.27,-1.288889,77.021862
4/3/2022,42170,266,455688,21391331,169763,507284989,2306,806585,20097,342,7500,52826860,9079,49478287,-14,-3,26,-21,-5,1,20.37,4.522222,-1.372222,9.15,0.381,0.288889,74.423596
4/4/2022,53716,251,577242,21445047,170014,507902196,2457,809042,20550,351,11137,52837997,10355,49488642,-17,0,13,-34,-31,7,20.37,10.016667,5.205556,12.322222,3.81,7.411111,84.315012
4/5/2022,49101,269,540210,21494148,170283,508510604,2595,811637,20534,364,11373,52849370,9877,49498519,-16,1,23,-33,-30,7,20.37,9.2,7.522222,10.783333,0.362857,6.561111,84.055918
4/6/2022,44744,274,530032,21538892,170557,509094199,2441,814078,20556,361,12369,52861739,10590,49509109,-16,-1,10,-34,-30,8,20.37,7.572222,4.438889,10.094444,3.640667,4.044444,78.962573
4/7/2022,38706,289,485790,21577598,170846,509627125,2267,816345,20462,357,11340,52873079,11097,49520206,-16,1,18,-33,-30,7,20.37,4.077778,1.188889,6.944444,8.170333,1.05,81.162219
4/8/2022,32981,302,447329,21610579,171148,510102005,2002,818347,20181,355,12200,52885279,11673,49531879,-13,5,27,-29,-30,6,20.37,3.027778,-2.494444,8.044444,0.508,-1.855556,70.832046
4/9/2022,27880,264,346756,21638459,171412,510448761,1906,820253,19607,367,25179,52910458,15933,49547812,-16,1,22,-21,-7,1,20.37,3.238889,-1.944444,7.75,0.254,-2.711111,65.478914
4/10/2022,30947,284,326339,21669406,171696,510775158,1995,822248,19751,372,15276,52925734,8900,49556712,-10,0,42,-17,-4,0,20.37,4.538889,-2.877778,9.661111,0.0254,-1.383333,65.551454
4/11/2022,37369,261,473685,21706775,171957,511278513,2117,824365,20189,379,15946,52941680,11969,49568681,-7,7,53,-30,-36,7,20.37,7.638889,3.894444,11.738889,0,2.15,68.552903
4/12/2022,33769,279,416194,21740544,172236,511722118,2247,826612,19887,385,17501,52959181,11541,49580222,-11,5,35,-32,-36,8,20.37,7.683333,5.327778,9.7,1.439333,6.411111,91.783852
4/13/2022,31681,295,417887,21772225,172531,512163743,2119,828731,19128,355,19404,52978585,12621,49592843,-7,6,51,-30,-36,7,20.37,9.805556,6.916667,13.427778,4.09575,7.3,84.791071
4/14/2022,26638,271,393622,21798863,172802,512580923,1902,830633,18604,349,22841,53001426,13397,49606240,1,17,74,-27,-38,5,20.37,10.605556,6.127778,15.388889,0,7.322222,80.404051
4/15/2022,21610,250,301587,21820473,173052,512882510,1651,832284,17903,320,11444,53012870,5516,49611756,-10,1,98,-37,-65,12,20.37,11.283333,6.461111,16.172222,0,8.077778,80.822249
4/16/2022,19918,257,258166,21840391,173309,513140676,1451,833735,17823,332,18165,53031035,11301,49623057,-20,4,61,-23,-16,1,20.37,11.922222,7.05,17.35,0,8.916667,81.996116
4/17/2022,20142,258,260955,21860533,173567,513401706,1491,835226,17654,328,4823,53035858,2643,49625700,-33,-39,76,-21,-17,0,20.37,12.5,7.85,17.044444,0,7.25,70.588751
4/18/2022,25215,252,335903,21885748,173819,513765456,1668,836894,17555,326,6040,53041898,3541,49629241,-5,-4,107,-42,-73,13,12.96,9.133333,4.377778,13.166667,1.669143,4.338889,72.458715
4/19/2022,25766,206,393357,21911514,174025,514216795,1626,838520,18005,336,15137,53057035,11105,49640346,-13,6,49,-31,-35,7,11.11,7.366667,2.105556,12.388889,0.056444,2.744444,72.611374
4/20/2022,21444,241,361720,21932958,174266,514600471,1511,840031,17463,349,14416,53071451,10974,49651320,-11,4,59,-30,-31,6,11.11,7.894444,2.372222,14.405556,0.3048,3.488889,73.951106
4/21/2022,18461,208,361689,21951419,174474,515004835,1440,841471,16520,338,17230,53088681,10706,49662026,-10,6,66,-29,-30,6,11.11,8.138889,3.227778,13.961111,0,3.961111,75.54106
4/22/2022,15696,216,329908,21967115,174690,515354593,1370,842841,15985,325,15821,53104502,10316,49672342,-13,5,38,-28,-30,6,11.11,9.055556,4.883333,14.794444,0,4.488889,73.331356
4/23/2022,13206,207,250549,21980321,174897,515605142,1208,844049,15170,325,31918,53136420,16861,49689203,-16,2,24,-21,-6,1,11.11,9.072222,5.316667,13.65,0,5.372222,77.878429
4/24/2022,14713,179,245010,21995034,175076,515850154,1191,845240,15061,324,15624,53152044,8241,49697444,-12,0,46,-16,-3,0,11.11,7.727778,4.144444,12.194444,0,3.944444,77.153646
4/25/2022,17099,189,386115,22012133,175265,516258347,1279,846519,14875,320,8959,53161003,7976,49705420,-12,6,30,-28,-25,5,11.11,6.388889,2.538889,10.027778,0,3.555556,82.374509
4/26/2022,14557,183,331187,22026690,175448,516665927,1259,847778,14183,326,9541,53170544,8424,49713844,-12,6,35,-26,-23,5,11.11,6.172222,2.45,9.788889,0.508,2.9,79.784768
4/27/2022,13049,191,312751,22039739,175639,516995770,1236,849014,13751,310,9609,53180153,8324,49722168,-12,6,24,-27,-23,5,11.11,5.516667,2.355556,8.677778,0.0762,0.194444,68.798845
4/28/2022,11599,186,315804,22051338,175825,517353077,1080,850094,13120,302,11079,53191232,9624,49731792,-10,8,33,-26,-23,5,11.11,5.388889,0.872222,8.933333,0,0.455556,70.750605
4/29/2022,10007,183,279737,22061345,176008,517650339,1006,851100,12550,305,11491,53202723,9533,49741325,-8,10,40,-24,-24,4,11.11,6.972222,-1.616667,14.044444,0,1.255556,67.05636
4/30/2022,8354,182,204510,22069699,176190,517854849,829,851929,12013,304,27465,53230188,15009,49756334,-10,4,42,-15,-6,-1,11.11,8.416667,0.677778,15.038889,0,3.294444,70.579454
